latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,13.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),is_day ()
2023-01-18T11:00,2.2,0.00,0,14.5,222,28.8,1
2023-01-18T12:00,3.2,0.00,2,15.0,224,30.6,1
2023-01-18T13:00,3.8,0.00,11,16.1,228,32.4,1
2023-01-18T14:00,4.2,0.00,56,17.4,240,32.0,1
2023-01-18T15:00,3.8,0.00,65,13.8,237,24.8,1
2023-01-18T16:00,3.1,0.00,62,13.4,234,23.4,1
2023-01-18T17:00,2.1,0.00,61,13.5,236,23.0,0
2023-01-18T18:00,1.6,0.00,74,14.4,233,25.2,0
2023-01-18T19:00,1.7,0.00,60,14.8,229,26.6,0
2023-01-18T20:00,1.5,0.00,50,15.3,229,27.4,0
2023-01-18T21:00,1.3,0.00,70,15.8,229,28.1,0
2023-01-18T22:00,1.1,0.00,48,16.8,228,28.1,0
2023-01-18T23:00,1.1,0.00,44,16.8,242,27.7,0
2023-01-19T00:00,1.1,0.00,55,15.5,245,27.4,0
2023-01-19T01:00,1.2,0.00,73,15.8,243,27.4,0
2023-01-19T02:00,1.2,0.00,70,15.6,241,25.2,0
2023-01-19T03:00,1.2,0.10,81,14.5,240,22.7,0
2023-01-19T04:00,1.1,0.10,84,14.0,241,20.9,0
2023-01-19T05:00,0.8,0.20,53,14.2,243,19.8,0
2023-01-19T06:00,0.4,0.10,21,13.7,240,21.2,0
2023-01-19T07:00,0.6,0.00,20,13.3,237,24.1,0
2023-01-19T08:00,0.4,0.00,13,13.5,236,23.8,1
2023-01-19T09:00,1.0,0.00,24,13.1,233,24.1,1
2023-01-19T10:00,2.1,0.00,94,13.3,232,24.1,1
2023-01-19T11:00,3.5,0.00,83,13.5,245,26.6,1
2023-01-19T12:00,4.2,0.00,95,11.4,242,25.2,1
2023-01-19T13:00,4.5,0.10,96,9.8,234,23.4,1
2023-01-19T14:00,4.5,0.00,53,9.7,228,24.1,1
2023-01-19T15:00,4.1,0.10,36,9.4,230,20.2,1
2023-01-19T16:00,3.0,0.10,39,6.9,219,15.8,1
2023-01-19T17:00,2.0,0.10,74,6.6,225,16.9,0
2023-01-19T18:00,1.0,0.10,88,7.5,215,17.6,0
2023-01-19T19:00,0.2,0.00,78,8.4,211,14.8,0
2023-01-19T20:00,0.1,0.00,63,8.7,225,14.4,0
2023-01-19T21:00,-0.3,0.00,55,8.7,240,15.5,0
2023-01-19T22:00,-0.4,0.10,47,9.4,238,16.6,0
2023-01-19T23:00,-0.5,0.00,51,11.9,235,16.2,0
2023-01-20T00:00,-0.8,0.00,28,11.8,230,17.3,0
2023-01-20T01:00,-0.9,0.00,24,11.5,226,18.7,0
2023-01-20T02:00,-0.7,0.00,37,12.2,225,20.9,0
2023-01-20T03:00,-0.7,0.00,38,13.2,225,22.0,0
2023-01-20T04:00,-0.5,0.00,56,14.0,228,23.4,0
2023-01-20T05:00,-0.2,0.00,100,15.0,235,25.2,0
2023-01-20T06:00,0.4,0.40,99,15.3,236,26.3,0
2023-01-20T07:00,0.9,0.00,90,15.1,242,29.2,0
2023-01-20T08:00,1.8,0.00,100,15.1,252,28.1,1
2023-01-20T09:00,2.9,0.00,100,15.4,259,30.6,1
2023-01-20T10:00,3.9,0.10,100,17.3,271,32.4,1
2023-01-20T11:00,4.7,0.10,100,16.2,271,31.7,1
2023-01-20T12:00,5.3,0.10,100,17.3,275,36.0,1
2023-01-20T13:00,5.2,0.20,100,18.2,284,36.0,1
2023-01-20T14:00,5.0,0.50,100,16.8,285,36.7,1
2023-01-20T15:00,4.3,0.80,100,20.5,294,34.6,1
2023-01-20T16:00,4.3,0.10,99,17.0,291,35.6,1
2023-01-20T17:00,4.1,0.20,100,14.9,302,31.7,0
2023-01-20T18:00,3.7,0.10,98,10.7,318,19.8,0
2023-01-20T19:00,3.0,0.10,54,10.2,10,18.4,0
2023-01-20T20:00,2.3,0.00,87,16.8,47,31.3,0
2023-01-20T21:00,1.6,0.00,47,17.6,55,32.4,0
2023-01-20T22:00,0.9,0.00,51,15.9,51,30.6,0
2023-01-20T23:00,0.2,0.00,12,15.0,42,28.8,0
2023-01-21T00:00,-0.5,0.00,1,15.1,38,27.0,0
2023-01-21T01:00,-1.2,0.00,0,14.6,33,25.9,0
2023-01-21T02:00,-1.5,0.00,0,14.4,32,25.9,0
2023-01-21T03:00,-1.7,0.00,0,14.2,36,25.2,0
2023-01-21T04:00,-2.0,0.00,0,13.7,35,24.1,0
2023-01-21T05:00,-2.1,0.00,0,13.4,36,23.8,0
2023-01-21T06:00,-2.2,0.00,0,12.5,39,23.0,0
2023-01-21T07:00,-2.6,0.00,2,11.7,43,21.2,0
2023-01-21T08:00,-2.8,0.00,3,11.7,43,20.5,1
2023-01-21T09:00,-1.9,0.00,5,12.0,39,22.0,1
2023-01-21T10:00,-0.5,0.00,5,12.0,49,25.9,1
2023-01-21T11:00,0.7,0.00,66,13.9,59,26.3,1
2023-01-21T12:00,1.8,0.00,65,14.8,61,26.6,1
2023-01-21T13:00,2.5,0.00,78,15.4,57,26.3,1
2023-01-21T14:00,2.9,0.00,73,15.4,53,25.9,1
2023-01-21T15:00,2.7,0.00,52,12.7,47,21.2,1
2023-01-21T16:00,2.0,0.00,36,10.7,40,16.6,1
2023-01-21T17:00,1.3,0.00,49,11.5,44,16.9,0
2023-01-21T18:00,0.9,0.00,59,10.4,44,18.4,0
2023-01-21T19:00,0.1,0.00,62,11.1,36,18.0,0
2023-01-21T20:00,0.1,0.00,63,11.6,30,19.8,0
2023-01-21T21:00,0.1,0.00,59,11.6,30,20.5,0
2023-01-21T22:00,-0.2,0.00,58,11.3,31,19.8,0
2023-01-21T23:00,-0.0,0.00,64,11.2,21,20.5,0
2023-01-22T00:00,-0.2,0.00,68,12.2,19,20.5,0
2023-01-22T01:00,-0.2,0.00,64,12.9,18,22.3,0
2023-01-22T02:00,-0.1,0.00,66,12.9,13,22.7,0
2023-01-22T03:00,-0.1,0.00,65,12.6,13,23.8,0
2023-01-22T04:00,0.1,0.00,55,12.7,8,24.1,0
2023-01-22T05:00,0.2,0.00,65,13.4,8,23.8,0
2023-01-22T06:00,0.2,0.00,52,13.5,16,23.0,0
2023-01-22T07:00,0.6,0.00,50,13.2,22,23.4,0
2023-01-22T08:00,0.5,0.00,39,13.0,34,24.1,1
2023-01-22T09:00,0.5,0.00,62,13.3,41,26.3,1
2023-01-22T10:00,0.5,0.00,93,13.3,33,28.8,1
2023-01-22T11:00,0.8,0.00,100,13.7,27,30.2,1
2023-01-22T12:00,1.2,0.00,100,14.4,22,29.9,1
2023-01-22T13:00,1.4,0.00,100,14.7,25,28.8,1
2023-01-22T14:00,1.5,0.00,100,13.2,26,25.9,1
2023-01-22T15:00,1.7,0.00,100,12.4,26,24.1,1
2023-01-22T16:00,1.5,0.00,100,11.8,27,19.1,1
2023-01-22T17:00,1.3,0.00,100,10.9,27,17.6,0
2023-01-22T18:00,1.2,0.00,100,11.0,32,19.1,0
2023-01-22T19:00,0.9,0.00,83,10.5,38,18.7,0
2023-01-22T20:00,0.9,0.00,86,9.8,28,18.4,0
2023-01-22T21:00,0.8,0.00,88,9.6,20,17.6,0
2023-01-22T22:00,0.8,0.00,87,8.4,20,16.9,0
2023-01-22T23:00,0.7,0.00,93,8.9,27,15.1,0
2023-01-23T00:00,0.8,0.00,90,8.4,25,14.8,0
2023-01-23T01:00,0.9,0.00,91,9.1,18,16.2,0
2023-01-23T02:00,1.0,0.00,93,9.8,28,16.9,0
2023-01-23T03:00,1.2,0.00,98,9.8,28,18.0,0
2023-01-23T04:00,1.2,0.00,94,10.0,26,18.4,0
2023-01-23T05:00,1.3,0.00,89,10.3,29,19.4,0
2023-01-23T06:00,1.4,0.00,90,10.4,46,19.1,0
2023-01-23T07:00,1.2,0.00,82,9.6,56,17.3,0
2023-01-23T08:00,1.2,0.00,89,9.7,59,16.6,1
2023-01-23T09:00,1.6,0.00,86,11.6,60,23.4,1
2023-01-23T10:00,1.8,0.00,90,11.3,59,24.8,1
2023-01-23T11:00,2.2,0.00,90,11.6,60,25.2,1
2023-01-23T12:00,2.5,0.00,90,11.7,56,24.5,1
2023-01-23T13:00,2.8,0.00,90,13.2,47,25.2,1
2023-01-23T14:00,2.8,0.00,90,14.8,49,27.0,1
2023-01-23T15:00,2.7,0.00,90,15.1,57,27.7,1
2023-01-23T16:00,2.4,0.00,89,13.1,58,25.6,1
2023-01-23T17:00,2.2,0.00,86,11.9,55,19.8,0
2023-01-23T18:00,2.0,0.00,82,12.0,39,19.8,0
2023-01-23T19:00,2.3,0.10,77,12.2,43,22.7,0
2023-01-23T20:00,2.2,0.00,85,12.0,49,22.0,0
2023-01-23T21:00,2.1,0.00,79,12.8,40,23.0,0
2023-01-23T22:00,2.1,0.00,86,10.7,33,23.4,0
2023-01-23T23:00,1.9,0.00,71,12.0,39,24.1,0
2023-01-24T00:00,1.8,0.00,71,12.3,40,24.8,0
2023-01-24T01:00,1.5,0.00,74,12.5,41,24.5,0
2023-01-24T02:00,1.2,0.00,61,12.3,50,22.3,0
2023-01-24T03:00,0.8,0.00,72,11.4,55,21.6,0
2023-01-24T04:00,0.6,0.00,69,11.0,49,22.7,0
2023-01-24T05:00,0.4,0.00,74,11.5,41,23.8,0
2023-01-24T06:00,0.6,0.00,70,12.0,41,24.1,0
2023-01-24T07:00,0.8,0.00,70,12.2,43,22.3,0
2023-01-24T08:00,0.7,0.00,58,12.0,44,21.2,1
2023-01-24T09:00,1.2,0.00,58,11.5,44,26.3,1
2023-01-24T10:00,1.6,0.00,90,10.6,66,26.6,1
2023-01-24T11:00,2.0,0.00,90,10.5,59,25.2,1
2023-01-24T12:00,2.4,0.00,90,10.5,52,25.2,1
2023-01-24T13:00,2.7,0.00,90,10.8,53,25.2,1
2023-01-24T14:00,2.8,0.00,90,10.5,59,24.5,1
2023-01-24T15:00,2.7,0.00,90,9.8,62,21.6,1
2023-01-24T16:00,2.3,0.00,90,9.7,63,14.4,1
2023-01-24T17:00,1.7,0.00,90,7.6,59,13.3,0
2023-01-24T18:00,1.4,0.00,89,7.8,56,13.3,0
2023-01-24T19:00,0.9,0.00,83,7.0,55,12.2,0
2023-01-24T20:00,0.8,0.00,76,6.6,49,11.2,0
2023-01-24T21:00,0.5,0.00,77,5.9,47,9.7,0
2023-01-24T22:00,0.3,0.00,85,5.8,68,9.7,0
2023-01-24T23:00,0.2,0.00,73,6.0,57,10.8,0
2023-01-25T00:00,-0.4,0.00,64,5.6,40,10.1,0
2023-01-25T01:00,-0.8,0.00,72,6.2,36,10.1,0
2023-01-25T02:00,-1.2,0.00,70,5.4,42,9.0,0
2023-01-25T03:00,-1.7,0.00,64,5.6,45,9.0,0
2023-01-25T04:00,-1.8,0.00,65,3.3,49,9.0,0
2023-01-25T05:00,-1.5,0.00,51,2.6,74,6.5,0
2023-01-25T06:00,-1.4,0.00,54,2.9,60,6.1,0
2023-01-25T07:00,-1.6,0.00,85,1.9,338,3.2,0
2023-01-25T08:00,-1.8,0.00,86,3.9,326,8.6,1
2023-01-25T09:00,-1.5,0.00,90,4.8,318,11.9,1
2023-01-25T10:00,-1.2,0.00,90,3.1,291,12.2,1
2023-01-25T11:00,-0.7,0.00,90,2.9,270,10.1,1
2023-01-25T12:00,-0.2,0.00,90,2.3,219,10.4,1
2023-01-25T13:00,0.2,0.00,90,4.2,200,12.6,1
2023-01-25T14:00,0.5,0.00,90,4.6,231,14.8,1
2023-01-25T15:00,0.6,0.00,90,6.2,263,17.3,1
2023-01-25T16:00,0.7,0.00,90,6.8,273,16.6,1
2023-01-25T17:00,0.8,0.00,90,5.7,252,8.6,0
2023-01-25T18:00,0.7,0.00,86,7.8,193,12.6,0
2023-01-25T19:00,-0.2,0.00,88,9.1,187,16.6,0
2023-01-25T20:00,-0.2,0.00,89,9.1,198,16.6,0
2023-01-25T21:00,-0.2,0.00,90,9.2,191,16.6,0
2023-01-25T22:00,-0.1,0.00,91,8.0,185,17.3,0
2023-01-25T23:00,0.1,0.00,92,7.9,183,17.3,0
2023-01-26T00:00,0.2,0.10,100,7.9,183,16.9,0
2023-01-26T01:00,0.3,0.20,100,8.3,182,16.6,0
2023-01-26T02:00,0.4,0.50,100,7.2,186,14.8,0
2023-01-26T03:00,0.5,0.60,100,5.1,188,10.4,0
2023-01-26T04:00,0.6,0.50,100,4.1,195,9.0,0
2023-01-26T05:00,0.9,0.30,100,3.4,198,7.6,0
2023-01-26T06:00,1.5,0.10,100,0.4,180,5.4,0
2023-01-26T07:00,2.1,0.20,100,3.6,354,6.5,0
2023-01-26T08:00,2.8,0.10,100,9.7,4,18.0,1
2023-01-26T09:00,3.9,0.00,100,13.4,14,24.1,1
2023-01-26T10:00,4.8,0.00,84,13.4,20,25.6,1
2023-01-26T11:00,6.2,0.00,94,16.9,20,31.3,1
2023-01-26T12:00,7.2,0.00,89,18.6,18,35.6,1
2023-01-26T13:00,7.5,0.00,43,18.1,17,34.9,1
2023-01-26T14:00,7.5,0.00,45,16.0,14,31.3,1
2023-01-26T15:00,7.2,0.00,39,14.5,7,28.1,1
2023-01-26T16:00,6.2,0.00,41,14.4,360,25.6,1
2023-01-26T17:00,5.2,0.00,78,15.8,1,27.0,0
2023-01-26T18:00,4.9,0.00,83,17.7,6,31.3,0
2023-01-26T19:00,5.7,0.00,70,18.5,8,34.9,0
2023-01-26T20:00,5.5,0.00,64,17.9,9,33.8,0
2023-01-26T21:00,5.2,0.00,61,16.8,10,31.0,0
2023-01-26T22:00,4.9,0.00,58,15.7,9,28.4,0
2023-01-26T23:00,4.4,0.00,42,15.9,6,27.0,0
2023-01-27T00:00,4.0,0.00,54,16.3,8,27.4,0
2023-01-27T01:00,3.9,0.00,62,16.1,10,27.4,0
2023-01-27T02:00,3.8,0.00,64,16.0,14,26.6,0
2023-01-27T03:00,3.9,0.00,60,15.5,18,27.7,0
2023-01-27T04:00,3.7,0.10,90,15.8,21,29.2,0
2023-01-27T05:00,3.0,0.00,90,16.6,27,31.0,0
2023-01-27T06:00,2.4,0.00,90,17.1,35,31.3,0
2023-01-27T07:00,2.4,0.00,90,18.6,46,37.1,0
2023-01-27T08:00,2.3,0.10,89,15.8,45,28.8,1
2023-01-27T09:00,2.6,0.00,73,15.9,39,31.0,1
2023-01-27T10:00,3.1,0.00,86,13.0,24,35.3,1
2023-01-27T11:00,3.4,0.00,75,16.8,31,30.2,1
2023-01-27T12:00,3.9,0.10,90,18.7,40,31.3,1
2023-01-27T13:00,4.3,0.10,86,17.4,34,32.8,1
2023-01-27T14:00,4.3,0.00,87,15.6,29,28.8,1
2023-01-27T15:00,4.3,0.00,86,14.5,23,29.5,1
2023-01-27T16:00,4.0,0.00,86,13.9,21,27.4,1
2023-01-27T17:00,3.6,0.00,85,13.6,22,26.3,0
2023-01-27T18:00,3.5,0.00,74,13.4,24,26.3,0
2023-01-27T19:00,3.5,0.00,89,13.2,26,24.8,0
2023-01-27T20:00,3.2,0.00,86,13.2,26,23.8,0
2023-01-27T21:00,3.0,0.00,73,12.1,30,22.0,0
2023-01-27T22:00,2.8,0.00,72,9.6,20,19.8,0
2023-01-27T23:00,2.4,0.00,78,9.5,25,17.6,0
2023-01-28T00:00,2.2,0.00,77,10.1,27,16.6,0
2023-01-28T01:00,2.0,0.00,94,9.2,31,15.8,0
2023-01-28T02:00,1.6,0.00,100,7.8,34,13.3,0
2023-01-28T03:00,1.6,0.00,70,7.3,33,13.3,0
2023-01-28T04:00,1.5,0.00,68,6.9,28,12.2,0
2023-01-28T05:00,1.2,0.00,64,6.3,31,9.7,0
2023-01-28T06:00,0.9,0.00,66,5.2,34,7.9,0
2023-01-28T07:00,0.9,0.00,69,4.9,36,10.4,0
2023-01-28T08:00,0.7,0.00,68,5.1,39,9.7,1
2023-01-28T09:00,1.4,0.00,75,6.1,50,12.6,1
2023-01-28T10:00,2.3,0.00,84,10.0,30,17.6,1
2023-01-28T11:00,2.8,0.00,90,12.1,30,25.6,1
2023-01-28T12:00,3.1,0.00,90,11.1,36,24.8,1
2023-01-28T13:00,3.2,0.00,90,9.7,45,20.5,1
2023-01-28T14:00,3.4,0.00,90,7.0,55,18.0,1
2023-01-28T15:00,3.3,0.00,90,4.7,58,14.8,1
2023-01-28T16:00,3.1,0.00,87,4.5,29,6.8,1
2023-01-28T17:00,2.6,0.00,85,3.3,103,6.5,0
2023-01-28T18:00,1.8,0.00,77,2.7,157,8.6,0
2023-01-28T19:00,1.2,0.00,80,4.0,190,6.8,0
2023-01-28T20:00,0.7,0.00,83,4.0,207,7.6,0
2023-01-28T21:00,0.7,0.00,76,4.8,207,7.6,0
2023-01-28T22:00,0.7,0.00,76,4.3,222,8.3,0
2023-01-28T23:00,0.8,0.00,86,4.2,239,10.8,0
2023-01-29T00:00,0.9,0.00,83,6.4,218,13.3,0
2023-01-29T01:00,0.9,0.00,76,7.4,223,14.0,0
2023-01-29T02:00,0.8,0.00,74,7.7,221,16.6,0
2023-01-29T03:00,0.8,0.00,76,8.4,223,18.4,0
2023-01-29T04:00,0.6,0.00,97,8.9,220,18.7,0
2023-01-29T05:00,0.5,0.00,93,10.4,214,19.4,0
2023-01-29T06:00,0.6,0.00,100,10.7,213,20.2,0
2023-01-29T07:00,0.7,0.00,100,11.8,207,20.9,0
2023-01-29T08:00,0.8,0.00,84,12.7,205,23.0,1
2023-01-29T09:00,1.3,0.00,77,13.2,206,24.1,1
2023-01-29T10:00,2.3,0.00,98,15.2,211,27.4,1
2023-01-29T11:00,3.1,0.00,88,15.9,213,29.5,1
2023-01-29T12:00,3.8,0.00,84,16.4,213,30.6,1
2023-01-29T13:00,4.6,0.00,68,17.1,224,31.3,1
2023-01-29T14:00,5.1,0.00,100,17.4,230,31.7,1
2023-01-29T15:00,5.3,0.00,100,16.0,226,28.1,1
2023-01-29T16:00,5.3,0.00,100,16.1,220,27.7,1
2023-01-29T17:00,5.5,0.00,82,17.3,216,31.0,0
2023-01-29T18:00,5.8,0.00,95,18.8,216,34.2,0
2023-01-29T19:00,5.2,0.00,100,20.1,216,36.7,0
2023-01-29T20:00,5.6,0.00,100,20.1,223,37.4,0
2023-01-29T21:00,6.0,0.00,91,19.9,229,36.0,0
2023-01-29T22:00,6.4,0.00,90,19.0,237,35.3,0
2023-01-29T23:00,6.5,0.00,90,19.2,240,36.7,0
2023-01-30T00:00,6.4,0.00,77,20.6,241,38.5,0
2023-01-30T01:00,6.1,0.00,47,21.3,248,41.4,0
2023-01-30T02:00,6.1,0.00,90,22.5,254,43.6,0
2023-01-30T03:00,6.2,0.00,92,22.5,254,43.2,0
2023-01-30T04:00,6.3,0.00,100,21.7,258,42.1,0
2023-01-30T05:00,6.7,0.00,99,21.7,264,41.0,0
2023-01-30T06:00,7.2,0.00,100,20.9,273,42.1,0
2023-01-30T07:00,7.5,0.20,84,21.3,282,40.0,0
2023-01-30T08:00,7.2,0.00,66,21.2,288,38.9,1
2023-01-30T09:00,7.1,0.00,53,22.0,291,40.3,1
2023-01-30T10:00,7.6,0.00,6,18.6,288,39.2,1
2023-01-30T11:00,8.0,0.00,1,23.3,290,46.8,1
2023-01-30T12:00,8.3,0.00,16,27.4,300,56.9,1
2023-01-30T13:00,8.2,0.00,13,26.1,303,51.1,1
2023-01-30T14:00,8.2,0.00,18,23.5,306,45.4,1
2023-01-30T15:00,7.8,0.00,14,20.2,309,38.9,1
2023-01-30T16:00,7.1,0.00,15,15.6,308,30.6,1
2023-01-30T17:00,6.0,0.00,9,11.1,299,21.6,0
2023-01-30T18:00,5.3,0.00,42,9.5,281,16.6,0
2023-01-30T19:00,4.9,0.00,48,9.4,266,16.2,0
2023-01-30T20:00,4.5,0.00,37,10.0,257,16.9,0
2023-01-30T21:00,4.0,0.00,37,10.6,252,18.4,0
2023-01-30T22:00,4.1,0.00,42,12.1,253,21.2,0
2023-01-30T23:00,4.0,0.00,27,13.1,254,23.8,0
2023-01-31T00:00,4.2,0.00,22,12.9,247,23.8,0
2023-01-31T01:00,3.8,0.00,3,13.2,241,23.0,0
2023-01-31T02:00,3.4,0.00,13,13.7,235,23.4,0
2023-01-31T03:00,2.9,0.00,23,14.9,233,24.8,0
2023-01-31T04:00,2.6,0.00,33,15.9,231,26.6,0
2023-01-31T05:00,2.6,0.00,76,16.7,233,28.4,0
2023-01-31T06:00,2.8,0.00,86,17.1,235,30.2,0
2023-01-31T07:00,4.5,0.00,100,18.1,235,32.8,0
2023-01-31T08:00,5.2,0.00,100,18.1,235,33.8,1
2023-01-31T09:00,5.7,0.00,71,19.8,237,36.4,1
2023-01-31T10:00,6.6,0.00,100,17.9,240,36.4,1
2023-01-31T11:00,7.9,0.00,100,27.2,255,48.2,1
2023-01-31T12:00,8.6,0.00,100,26.4,265,46.8,1
2023-01-31T13:00,9.0,0.00,100,22.7,267,49.0,1
2023-01-31T14:00,8.9,0.00,91,20.7,263,42.5,1
2023-01-31T15:00,8.9,0.00,90,20.9,270,38.2,1
2023-01-31T16:00,8.9,0.00,56,19.8,273,36.7,1
2023-01-31T17:00,8.5,0.00,57,16.3,265,32.0,0
2023-01-31T18:00,7.6,0.00,42,14.3,252,24.1,0
2023-01-31T19:00,6.8,0.00,56,15.1,252,27.7,0
2023-01-31T20:00,6.5,0.00,46,15.0,253,27.0,0
2023-01-31T21:00,6.1,0.00,37,14.9,250,26.6,0
2023-01-31T22:00,5.8,0.00,43,15.0,259,27.7,0
2023-01-31T23:00,5.5,0.00,24,16.6,265,29.5,0
2023-02-01T00:00,5.5,0.00,21,17.3,269,32.0,0
2023-02-01T01:00,5.5,0.00,13,18.4,268,35.3,0
2023-02-01T02:00,5.5,0.00,25,19.8,272,36.4,0
2023-02-01T03:00,5.1,0.00,22,20.2,270,36.0,0
2023-02-01T04:00,4.7,0.00,5,20.2,268,37.1,0
2023-02-01T05:00,4.4,0.00,29,20.3,263,37.8,0
2023-02-01T06:00,4.3,0.00,62,21.1,262,37.8,0
2023-02-01T07:00,4.6,0.00,56,21.8,261,40.0,0
2023-02-01T08:00,4.8,0.00,51,23.0,261,42.5,1
2023-02-01T09:00,5.6,0.00,77,23.8,260,44.6,1
2023-02-01T10:00,6.5,0.00,66,20.5,255,40.0,1
2023-02-01T11:00,7.4,0.00,67,23.6,254,48.2,1
2023-02-01T12:00,8.1,0.00,75,26.6,261,50.8,1
2023-02-01T13:00,8.6,0.00,57,26.7,267,53.3,1
2023-02-01T14:00,8.7,0.00,77,27.4,272,50.4,1
2023-02-01T15:00,8.5,0.00,100,25.9,272,47.5,1
2023-02-01T16:00,8.1,0.00,100,23.1,267,44.3,1
2023-02-01T17:00,7.8,0.00,100,22.8,265,41.0,0
2023-02-01T18:00,7.9,0.00,100,22.8,265,40.7,0
2023-02-01T19:00,7.5,0.10,100,22.8,265,43.2,0
2023-02-01T20:00,7.5,0.00,93,22.3,268,42.8,0
2023-02-01T21:00,7.5,0.00,100,22.0,267,41.8,0
2023-02-01T22:00,7.3,0.00,55,21.7,277,40.3,0
2023-02-01T23:00,7.1,0.00,53,21.0,276,40.0,0
2023-02-02T00:00,7.2,0.00,62,19.8,273,39.2,0
2023-02-02T01:00,6.9,0.00,35,18.7,271,37.4,0
2023-02-02T02:00,6.6,0.00,27,18.4,266,35.6,0
2023-02-02T03:00,6.2,0.00,69,18.5,263,34.2,0
2023-02-02T04:00,5.9,0.00,100,19.1,268,33.5,0
2023-02-02T05:00,5.6,0.00,86,18.4,268,32.8,0
2023-02-02T06:00,5.5,0.00,53,17.5,261,32.0,0
2023-02-02T07:00,5.8,0.00,71,18.0,258,32.8,0
2023-02-02T08:00,5.9,0.00,91,17.9,260,33.5,1
2023-02-02T09:00,6.5,0.00,38,16.4,255,31.7,1
2023-02-02T10:00,7.3,0.00,47,16.8,260,41.4,1
2023-02-02T11:00,8.2,0.00,65,18.3,260,46.1,1
2023-02-02T12:00,8.8,0.00,97,19.5,258,44.3,1
2023-02-02T13:00,9.0,0.00,97,19.3,256,39.6,1
2023-02-02T14:00,9.0,0.00,97,19.4,259,35.3,1
2023-02-02T15:00,9.0,0.00,96,19.7,262,31.7,1
2023-02-02T16:00,8.9,0.00,82,19.8,258,29.5,1
2023-02-02T17:00,8.6,0.00,84,19.6,256,29.9,0
2023-02-02T18:00,8.5,0.00,100,19.4,255,31.7,0
2023-02-02T19:00,8.7,0.00,95,18.8,253,35.6,0
2023-02-02T20:00,8.7,0.00,72,19.4,252,36.4,0
2023-02-02T21:00,8.5,0.00,50,20.5,260,38.2,0
2023-02-02T22:00,8.2,0.00,76,21.0,257,38.5,0
2023-02-02T23:00,8.2,0.00,100,22.6,256,40.3,0
2023-02-03T00:00,8.6,0.00,100,22.6,253,42.5,0
2023-02-03T01:00,8.7,0.00,100,23.4,259,43.6,0
2023-02-03T02:00,8.7,0.00,100,23.5,264,43.2,0
2023-02-03T03:00,8.5,0.00,100,23.3,261,42.5,0
2023-02-03T04:00,8.3,0.00,64,22.6,256,41.0,0
2023-02-03T05:00,8.2,0.00,35,22.1,258,40.0,0
2023-02-03T06:00,8.0,0.00,92,21.5,260,38.5,0
2023-02-03T07:00,8.1,0.00,55,22.0,255,40.7,0
2023-02-03T08:00,8.1,0.00,62,21.8,257,40.7,1
2023-02-03T09:00,8.6,0.00,100,21.5,261,41.0,1
2023-02-03T10:00,9.2,0.00,100,22.3,273,36.0,1
2023-02-03T11:00,9.8,0.00,100,27.6,282,51.1,1
2023-02-03T12:00,10.1,0.00,100,25.9,284,47.5,1
2023-02-03T13:00,10.0,0.00,100,25.0,285,41.8,1
2023-02-03T14:00,10.3,0.00,94,19.5,282,48.6,1
2023-02-03T15:00,10.2,0.00,99,20.5,281,40.0,1
2023-02-03T16:00,10.1,0.00,100,18.2,279,37.1,1
2023-02-03T17:00,9.9,0.00,100,17.1,277,33.8,0
2023-02-03T18:00,9.8,0.00,100,16.7,276,32.4,0
2023-02-03T19:00,10.0,0.00,100,17.0,276,31.3,0
2023-02-03T20:00,9.9,0.00,100,17.9,280,33.5,0
2023-02-03T21:00,9.8,0.10,100,17.7,287,33.1,0
2023-02-03T22:00,9.7,0.00,100,17.7,297,30.6,0
2023-02-03T23:00,9.5,0.00,100,16.6,304,27.7,0
2023-02-04T00:00,9.3,0.00,100,14.9,307,26.3,0
2023-02-04T01:00,9.2,0.00,100,13.3,311,25.9,0
2023-02-04T02:00,9.1,0.00,100,12.2,313,24.8,0
2023-02-04T03:00,9.0,0.00,100,11.2,318,23.0,0
2023-02-04T04:00,8.9,0.00,100,9.6,326,20.5,0
2023-02-04T05:00,8.7,0.00,100,7.9,330,18.0,0
2023-02-04T06:00,8.5,0.00,100,6.7,324,16.2,0
2023-02-04T07:00,8.1,0.00,100,5.9,313,11.2,0
2023-02-04T08:00,8.0,0.10,100,6.3,301,11.5,1
2023-02-04T09:00,8.2,0.00,100,6.4,297,12.2,1
2023-02-04T10:00,8.6,0.00,100,10.2,312,13.7,1
2023-02-04T11:00,9.2,0.00,100,9.7,315,17.3,1
2023-02-04T12:00,9.5,0.00,100,8.9,320,15.8,1
2023-02-04T13:00,9.7,0.00,80,7.1,319,15.8,1
2023-02-04T14:00,9.9,0.00,92,8.1,315,15.5,1
2023-02-04T15:00,9.6,0.00,66,6.8,302,11.9,1
2023-02-04T16:00,9.0,0.00,49,5.6,297,8.3,1
2023-02-04T17:00,8.0,0.00,56,6.1,298,9.7,0
2023-02-04T18:00,7.3,0.00,58,6.6,299,11.2,0
2023-02-04T19:00,6.9,0.00,80,6.4,286,11.2,0
2023-02-04T20:00,6.8,0.00,100,7.3,281,13.0,0
2023-02-04T21:00,6.8,0.00,93,8.1,283,14.0,0
